"HolderAddress","Balance","PendingBalanceUpdate"
"0x1736bebaa41cdef351c5ccced1af643b2f680827","50,000","No"
"0xe343a4b2adb3037d3f044d688de5eb5c7d669c3c","50,000","No"
"0xc4aea7b1e51c880ef8d53bc3fbfcc1dc0fd22a2d","50,000","No"
"0xb74e79dfd309b54316d1340144d5f7d9f7a06b8c","50,000","No"
"0xb6db7355af968e56af5b73fb0456c92a00f43ad4","50,000","No"
"0xe7d30aa27136c6138ea94ced6b6254a4fdca4c34","50,000","No"
"0x123475c595b8d9ddcd5853fb313afdc0d7f8e8e4","50,000","No"
"0xbac7bb29716affb79b853572b41813eefb5779d5","50,000","No"
"0xfc35a4a04246b4fc46aba2f725e50434f67a6571","50,000","No"
"0xe4564dc9fe6f9e7db4ae2a1f25a88b4240cfe201","50,000","No"
"0x54477ed735d4997ef16fd9fb1aa047e789c7391d","50,000","No"
"0x7c056fdb74c1f2e44008e064871b12c554935377","50,000","No"
"0x05607c4703edba0deb8e80c877ca6cdef6561af3","50,000","No"
"0xf020ad006f7c97018bfb8f99a9b0bb656903ac17","50,000","No"
"0x92ac778a84cda612f36b61e25a59fbac2c6d905b","50,000","No"
"0x2f60fb669e95165d8a863a5dd2de48e9319bacd3","50,000","No"
"0x63f12982ff896ed1870180bd670a14abf934c3fa","50,000","No"
"0x4f617f46be5384119efe7ea5cbf3e1d511e0ff9a","50,000","No"
"0xa773581d112a22f71297bf60bcf092f4e88df9d1","50,000","No"
"0x120695b45c123b1b561097b29ec5913927661fb7","50,000","No"
"0xc3ef64f0d12f77cd7b87fd1737861bac41a5ae05","50,000","No"
"0x2f4f30659a5feefce69a0e93ff25dccbd7171add","50,000","No"
"0x4723068a252862691b120939d3b2b0bb1b68ac82","50,000","No"
"0x02b9ba961de3d8a55c41c1f41050b0b589cae9a3","50,000","No"
"0x574256f67fd33ef2b32b996bd55e07cfeeab3304","50,000","No"
"0x11d3f5cc464e0e6c09d4cf296d8a6ac9d4b4bb04","50,000","No"
"0x43a59c84ef901ba27c792e8123a4d7e18ad36da1","50,000","No"
"0xce47275216f14cd66f4fca824e7f35ad38569504","50,000","No"
"0xbe8b1cdccc41513418e8b5ee0c13454f08f2e538","50,000","No"
"0x976932ac5638d6c8445b76d2fc999bbf2684b4a3","50,000","No"
"0x88099fb4f52eedd74bf023ca433716aff653da9b","50,000","No"
"0xbf91d56a67cd2dd938c89468d7fa051442c23efc","50,000","No"
"0xa0dec165d9b4441a46e7022f347c191c4e233587","50,000","No"
"0xff12d45b2816b888c5a96cd5f6dc0d32bc953e39","50,000","No"
"0x1bbb3670b85f78f81b6d76a0701eeed181fbfa71","50,000","No"
"0x9b5d013e68fcee4775c05c4728082d4f38939423","50,000","No"
"0x37a9ecbb29483faa6745a4ce3dfae2acf5e6853a","50,000","No"
"0xa8be3930aacdca62bbea329240fd8c210c3e0890","50,000","No"
"0xbbdff8b5933754ca8ae83acac05e7b93633e88f2","50,000","No"
"0xf0c5e5bd444f08fbcc6b9a57d5d28340a74264ee","50,000","No"
"0xf52fc955eff78af77f43a4b2ed7e07f629c114d5","50,000","No"
"0x8ed501bcb661aa11fde0356c2b2a9c8a233e1230","50,000","No"
"0x856f80152769b71c5264db27909d82b2207da996","50,000","No"
"0xed017ef203d6214131a6dbdebe4cadbff1405d75","50,000","No"
"0x5758400d77daf051e1db2f7669a0730d2dd2c509","50,000","No"
"0x7cb7636dcc7f7651e3c47b0d55eef94574f2dbf6","50,000","No"
"0x2e1a763dc288ded5d17df6dda4d1396a772e95ee","50,000","No"
"0x926f231459257dac1c7a0c37fa0c8d9d3ad7a842","50,000","No"
"0x56cf519d18e9823201aec602f174cfeef2c0a41d","50,000","No"
"0x7621789c56047baafa738b1aa507a622a73d92ae","50,000","No"
"0x0ad1d10d46662dc1be96ab0112a1550f1a30fa39","50,000","No"
"0x16806ffb209494b3e55fcd126fc6510fdb053175","50,000","No"
"0x1cc55f08b0e1905b7dfcb31a5878c3f4de41ef87","50,000","No"
"0x515a6d5d5a6c3cb638c2b29084d08cf5e38a928b","50,000","No"
"0xe7f8a02788a0dc70cfcdfa575af7d768ccdfb0aa","50,000","No"
"0xb40bd142db1b8ee92b1baf90264e21d6fcd5b7c3","50,000","No"
"0x60a0d687933a4f1175677e122bd6a84a79afe1d2","50,000","No"
"0xbe0fd8a2925a41e6b8c2d1ae988f44710858b044","50,000","No"
"0x5c45a841cd3f7e8d5416740b257f973ea1033d9d","50,000","No"
"0x8c5c4658f2a86f3214a3cef927e39d8fe36c87dc","50,000","No"
"0x50b6fcf47b67c2a5405651db1d714ee001a818c6","50,000","No"
"0x80a8a9349647c6e09a721a80d76cc2acfc56c02c","50,000","No"
"0xf24338f55dca5af8e69ca7fad1dca98279e03c29","50,000","No"
"0xb9657f290e0773662510a96b366cf72e81957ab3","50,000","No"
"0x25714571b04e245bda4b41f8d01efba120608ffb","50,000","No"
"0x4b8eb490eeee10bda223f6fe72e492cef96e5315","50,000","No"
"0x9763e4f079afb6a4f9b989a0319a93f8fc3aac3c","50,000","No"
"0x5f2645427eca1e3910143017d06456250d3d90ef","50,000","No"
"0x4edb4ba2c94a0511b3dfc4b7f42647f0bc4453fa","50,000","No"
"0xc76217d369f824719c675f024ffbd1a994e8189d","50,000","No"
"0x9c7e5ac62e48379cade18c2a9b66363a07f9f342","50,000","No"
"0x2225b14066fe6f1a24c932a2f84319e9bc2f515f","50,000","No"
"0x18bc7ecc49e15c1374a92e042fd0fbc2d5168f4b","50,000","No"
"0x67824189a9980e30b1f1ae6a45e1c4edf77fb3ad","50,000","No"
"0x52c08d6b5db1e50dd117aef5b084475edae4d431","50,000","No"
"0xbadd3bd73aadceb6213ef444a18834f76d17ef06","50,000","No"
"0x4267eac84b69d07c4bfe7d91ede9f3a7d4c97b20","50,000","No"
"0x88967579c7a1052fe7f576e72ee7679019052471","50,000","No"
"0x00fcd69431a0f746ee3ecf1fd026ede9d6da6bc3","50,000","No"
"0xeb81f67a41e9aaa348f4ebb48496de186b2845ae","50,000","No"
"0x83972575cbd94574f8aa1a325c7ee392b31ee76a","50,000","No"
"0xff38726e0e4c39873b3941a86c652db27e52df13","50,000","No"
"0x55b4543a81468d6a482aecac9152f66efb042e2c","50,000","No"
"0xcc67d99e35190200ecc0041d33ba02fd00e20386","50,000","No"
"0xdbe421721ef834cdb723514734a17158d28aa90d","50,000","No"
"0x7407d67792de1d132a6be1f6a9816463397e3f78","50,000","No"
"0x7efa566c0af199846d47d12f4d0689dc8a05428a","50,000","No"
"0x9dea85c9e52a9ff7b204eb8394b4912fcc7c8d8e","50,000","No"
"0x13afb4584b59aecc216b81bfd3ac419076bf1330","50,000","No"
"0x7f49b71a2914966ac9dc72ae57fae09c7984d42e","50,000","No"
"0xc719a7924e00dfbeca2057762c68584d0321ab01","50,000","No"
"0x2cece97e4af1a98e133fd84ae5205230d75fcf60","50,000","No"
"0x86cb245a9a8c10483157b1dc319c77ee1c6ec1b1","50,000","No"
"0x905f046f86cb55703d0436a9c6f00da91d20982f","50,000","No"
"0xc49b4fc310be6ed4c185277e0614aed7bcfe048d","50,000","No"
"0x8a114fce3937faa02c4140552df7ffa5afd9ab6d","50,000","No"
"0xfc9ab95a435a19657172a4d41690013e6177ed48","50,000","No"
"0x317334d7187a753bc396a131e23f61ca88bff3da","50,000","No"
"0x406af82f81de25a85acd62afaca72cca9c2e4adc","50,000","No"
"0x88b60fcd9a86c804cf19a516fc7943152a24214a","50,000","No"
"0x0c6ceccc2f521b13865e05270d9125c28bf171e4","50,000","No"
"0xcdec6f434bbc74dd1d85f4163a23698b94663089","50,000","No"
"0x01e4ea03d7abbcdae5b827414696356feb1ebe2e","50,000","No"
"0x02e31b514e4b9e7d12ba34ee964dfb58b1fbcea3","50,000","No"
"0xaa05f5d4a13923b4b0d6aaeea1de78b6cf0cf739","50,000","No"
"0x73277ccedfc08061fd5b2387a2d091dc59961abe","50,000","No"
"0xfec6d9c51d66a862b82d30d39bdc568f6587f32c","50,000","No"
"0x0fa8cabcf2d7dfc4b838c629ae38b695ce09ce18","50,000","No"
"0xe5d3bb52d50028ab639e1078c767c3ee4ca3b9b3","50,000","No"
"0x7bbae0ab577321b69ab761c53d2fd794f372ddc9","50,000","No"
"0x3a1a9fe8d88a0f69c4d157348abe831cf29440c2","50,000","No"
"0x9a5e74eacf1de4f787cf2e2741f5d23ac6ad5867","50,000","No"
"0x1361412b5a57bd02fe52efdca1ae789ede25a182","50,000","No"
"0x7e0a294d37a6b861dd839be814f5ecf017899925","50,000","No"
"0x93c5bc1dd2cad1a087cd2abf6b1836a1f8100940","50,000","No"
"0x808e2e3ffafd5547e85780f640ce53b82929ad90","50,000","No"
"0xa6676a59f7e6ba9156086d791ab2b194f72af550","50,000","No"
"0x8b8888028105efd9492faf0d24ef4ec4bd3be1cf","50,000","No"
"0xb493158392c37dc8cfc6bd22a88cef6c46dfa54e","50,000","No"
"0x885783f80802a931a17c4420724d99d91f55df5f","50,000","No"
"0x349326d4f94d1ecd6a2980ddb51d0fbe7cd18a1b","50,000","No"
"0x637e1671c43fd9bcc02f86cac0870a750eaccf29","50,000","No"
"0x9b3fa0addfb0687e5ba5e6c4dc29e331aa44899e","50,000","No"
"0x4c90726681dbf0fb785c38d28d7cfba344eab4de","50,000","No"
"0xa612c9fcd511adbc5c1910f8cecaa1594bbe0667","50,000","No"
"0x44eb116bb2efd549b95269eaf38de966673ec13f","50,000","No"
"0x5fae23bf770ba55296745a1ebb426bcccdcc39f3","50,000","No"
"0x9cbfd5983a7d10a72ee9907440c188b36ce28ffb","50,000","No"
"0xa4e22082600ea50454cee6b5f54009439dd87f24","50,000","No"
"0xd473dda48c49835005f1df45395e76b7f7df17bd","50,000","No"
"0xc7411bf95bb8cef41fd7ade87cf6623681f9bbd1","50,000","No"
"0x9bf975982cd5a7a2804f283f91f2b37c13c00e23","50,000","No"
"0xf178e526f3e776c0c0abb700f3b89614f7c1904e","50,000","No"
"0xb109b56aab4fffda990b51b4784817843f9d0dc3","50,000","No"
"0xf17bb0b1d3e97245ae8dd9e7748d958871e2a437","50,000","No"
"0xcd60a150c27cadb0fed983d21baaa593dd11c956","50,000","No"
"0x3e82b5eed4f66983961d6cdb44446058a2fb3779","50,000","No"
"0xc299d62fd4b57a7a252cd0084ec3626cada9844c","50,000","No"
"0x1c7c5d9e8a8993fdf676d3b174d14c06023c373a","50,000","No"
"0xca5371ddff193946ca90578e44a3c0a6c3ce3ac7","50,000","No"
"0x69dda755cbacac6c2a99a605892dc0970e414cd1","50,000","No"
"0x9f76b5e5007bd53ef2c1d3ba399d1c3cb43c7f75","50,000","No"
"0x3582ae70918e0cc3079412db1ab3e0f0553366da","50,000","No"
"0xb5e7973c931f16e68d1d35f667025eaeac58dc2c","50,000","No"
"0x57d16f658593a9bfb173d0d6367b0d20953b0e64","50,000","No"
"0x5c40e056ef333a0c0411a811105aecb37496e518","50,000","No"
"0x655f4d44d81142ca5825642d03ee5a307be52a4e","50,000","No"
"0x000076e0bdce5ee378e335cd54d19659f7da1ca6","50,000","No"
"0xcd5ba1e967c604b93837e3a6bd17c12fa9c901ff","50,000","No"
"0xd9d659fc0cc6f3b256f6f78db878efe66a88f74f","50,000","No"
"0xc844e8585520c96fa3767a725cfe93eff7097e7f","50,000","No"
"0x656408521334f47534171c320d3ca75750535756","50,000","No"
"0xaeb985fd45751bec1a64d35a9f0d02d2a92f7435","50,000","No"
"0x27ac609c4b4a2574a94f9d68eca429cfa8738e6a","50,000","No"
"0x4610e7792359fa2c6168403902902716337cc504","50,000","No"
"0x3815ed3d2eae192b816c266501ea7ff402910900","50,000","No"
"0xd5ed9b0f7950bdb785453d3a3e61e242800c3763","50,000","No"
"0x246c8e55a34c0fd706d8609910c0c72248d55672","50,000","No"
"0x6e521104ba46c312a21554cd3c45d707d8894853","50,000","No"
"0x7aad23654444ad3b2d6ea02dc1220a5ee3802dff","50,000","No"
"0xcc9dd0cd9fb0d7ce326872b0b131b493da7fb1f2","50,000","No"
"0x596acf993fff13b32390bba672f39c9cba00ceff","50,000","No"
"0xb8cef0cbbffabd0b9454a7635bf854f9287fbdff","50,000","No"
"0x51d551afd99c7bd72a84c63a0c9d4911097a1e23","50,000","No"
"0x3e83ea6cf080743e33ee1b6c27c7e0adaf619460","50,000","No"
"0x5ffd6779af853ff0ed97929c561e542108fffb69","50,000","No"
"0xe0f6dc932b91aff54d90edcb0e79dd619103caa3","50,000","No"
"0xc23c4fffbeb5b0ea2a088127b617bc7fc990a02c","50,000","No"
"0xa4b86898f6b7d0c09e52d60d76868bf6c4514cec","50,000","No"
"0xb0896d221b3aae4bafd9a949d126b3dc752db154","50,000","No"
"0xf27d28c394c60ebf686078d905b8dbbba0ee2f5c","50,000","No"
"0xe859ffd61dee13a66cef889aa78149b5395acddc","50,000","No"
"0x9ea4cfa4ca582083faf34a563bb4718f60fcb34b","50,000","No"
"0x26303d2ec5c2a17c848343ac1ffcf22342aee4b4","50,000","No"
"0x17dfa09719c713c4b942106eaa23b3d7336a4189","50,000","No"
"0xdbebcae02b4a85ffae7c9603d1aa28d44d151202","50,000","No"
"0x0ead0329304716deeaaf4f539bbd1d3633f5a577","50,000","No"
"0xb10b0154b8154fea9c3a228ac7cd5949d7c9c531","50,000","No"
"0xff93ca47b48c806e5a43fef135bde54fe9e7087c","50,000","No"
"0xb4a6287c83711211e9d2237d90a769da3926a608","50,000","No"
"0xea92b29ef4077a41c2143de7e6b13f3fb5c61993","50,000","No"
"0xa9560af29bc07bf77c304a555965ce2f1435960b","50,000","No"
"0x184b5b235124c6619aedbdd519baf27393c7de6e","50,000","No"
"0xb2ba3c80cb3d38d8fa418c6a18d59ff51fc087f8","50,000","No"
"0xcc1d2c95ab69af9a41fa8539b81ca40a7db70e82","50,000","No"
"0x035ad6fe0ff6366a69aa395306ca961c2976589e","50,000","No"
"0xb1e62355c20e1a8da34900b82e2b823db62165af","50,000","No"
"0x4f9eaf480d8bc6733067cf868773756eed3b3a12","50,000","No"
"0xc7c72fd90a2c5cee53c01c44ddc6dc87162235fb","50,000","No"
"0x53b392d7e05ddf28a5ec4a1237905faca85f12da","50,000","No"
"0x99868d917b6fd6ba3cf63a7292607ba0421e206b","50,000","No"
"0x058cfaf9b351bb2c74f0052b2fa5fd620995f768","50,000","No"
"0xfcd8e2e479ff0994960a8e847b5c22a19aec9251","50,000","No"
"0x79dc1ba781f0b342b9fffc96c6e0205721fbfc12","50,000","No"
"0x9a700e457bde5a31ec5d18ab995a25ce2e83520b","50,000","No"
"0x863e57b535e1e7e2c9099713243ccec802af984d","50,000","No"
"0xa603e043b650a955b3f50580e8180d6899191d90","50,000","No"
"0x909ea0b884bea9ca5b00bc8032f3cb9935599586","50,000","No"
"0x9309a2063a24819ce42dcffafdcdd95274255a78","50,000","No"
"0xb43e10ebf473bf5b692555280d921e70bd0c8224","50,000","No"
"0x3fe0d51146fbfb9e9c544d99fc578dfd11809026","50,000","No"
"0x1f2e0be503746aa5daeb3914cd9a88fbdbd82a64","50,000","No"
"0x70009981c86ffd8cf765eb19924f40bf793f5df3","50,000","No"
"0xec822200096386d9df42e7680ef7f23ab26268a0","50,000","No"
"0xdcc9d4dd619099cecae280cbd1d8fd1886b71df6","50,000","No"
"0x6361a41414cd36835ce9e042e0b13f8db8576f5b","50,000","No"
"0xc0dfef28dfce2984042f3e1263cbecc99b27a9a0","50,000","No"
"0xd522e48bad32576a6c28e9c756bf03f917853164","50,000","No"
"0x3ede6108c1b0e811cd0cd4821ae0953d2ec73a4f","50,000","No"
"0xc4f6fa5888a00ce7216fc559d89b11c26680991f","50,000","No"
"0xff9b858ce346aafd87fd7cc771bb8cd52beaa6c9","50,000","No"
"0x8f273120e25cb76c86b00fe30b1f449692a25cd0","50,000","No"
"0xe5848b963d8cd2d5b2a8fddcd0808fa1a0a69ca3","50,000","No"
"0x14ae0c051719f148be678d1e59fedb39a92d5713","50,000","No"
"0x65f19be5c0f966aca26d1829c481de598ccd88e4","50,000","No"
"0x85fdb5e225eb3de00827c3513db1899e1ae3eebf","50,000","No"
"0x7ec13c0af468dde7c71eabcc8238b7211f726698","50,000","No"
"0xb61faf5d0470ceb667fbd33837c8abf421165148","50,000","No"
"0x52686e429a36f3480521539cf69e434eefcad67d","50,000","No"
"0x364f8c45c18aa1a74d272f7d35e710b90c79853c","50,000","No"
"0xed4d6e375f5889c4fad1634a5724df70bce32107","50,000","No"
"0xcf53bf272bacb42531ba73a18f829b34243638a9","50,000","No"
"0x7d1df8c4c56348aff3c2768be6c0a2d40377e412","50,000","No"
"0xc7dd628332fd8821a50457d28550a7ab3defb7e2","50,000","No"
"0xd9067e0417cbba9ec5865e0f1a472021ddd27ba9","50,000","No"
"0x4ce05a599ec9c5a1f404ee9f7062d0a0101a9408","50,000","No"
"0x3cdbe72fba98b48389b2e38d5dc19b268a2895e2","50,000","No"
"0x2bcf627fcfc1094b1e35a1926ef09d1d215cdab6","50,000","No"
"0x4ffb346edd2957fa03214cd48f113e4f882e4c51","50,000","No"
"0x6c74475254ef24678df22a895141138cb48ec311","50,000","No"
"0x9972ad2332a3b496bcd0a967ce3033b70f9339d0","50,000","No"
"0x524682b405abbbd8251418b0d306ff1d4bf5faca","50,000","No"
"0x09529f51a0a0812f24375b398416d701b531aa2b","50,000","No"
"0x6ad10e82bcba1eea0bd82a4bebf2b2152c3f8cde","50,000","No"
"0xb7790fe855cfb31e010ba5b921b41ac478904394","50,000","No"
"0x7085d758922aa4da53fa799584e41f3969567b2a","50,000","No"
"0x7ae186e21470b95b7da89ccb46ea87e57c1b139d","50,000","No"
"0x7839bcba4334c713e1892f29a41eed16fe170d75","50,000","No"
"0x41a86f670d0a508fd27318295f4882568337d9d2","50,000","No"
"0xd07762d6439c774717533b46a3119ac6a2d1468c","50,000","No"
"0x130a30978be69e5b9b06e498dfa2e8ae9a87dd51","50,000","No"
"0x1fa8c49e4e0ebff980806316d8296f7d055a5b4b","50,000","No"
"0xa2ca8a347e1275cadc248a38200c1183adf3ea04","50,000","No"
"0xdaa2f969bfb2749e1ac76d80442981ecb79fad29","50,000","No"
"0x5145866b80cfd99eeb968b6dc7148b921aed61c4","50,000","No"
"0x07b4e36abfb587f25fc91c844d1931fec1ed14a7","50,000","No"
"0x319eb64ac5a51ce408fd2930d344eafd92f93e06","50,000","No"
"0x84fa5c4a93703f6c13dd42b0b3cf975c25cbb2ae","50,000","No"
"0x4e269b534275057510abc87d2676a97decac913b","50,000","No"
"0xccb39b17f0a8c3bc45ff61357ba70eb8dcef9d77","50,000","No"
"0x13e25a7d4a7dab9b2003c539d5ff4aaaf1468e4d","50,000","No"
"0x42138a07cc314f758b08961d55eae7bffda9fe86","50,000","No"
"0xaed7f45a2d7404cf16417b11ea00a15a7760c8cb","50,000","No"
"0x1c52f23ff6b245e39ac470308c004cfafef9895b","50,000","No"
"0x6ecba2832df30b93a16d5a61028b4079988922ea","50,000","No"
"0x2d855564f15a9319b6dcb1dc9fd3aa48a83ad741","50,000","No"
"0xf7045f7926dc020e3ee77f34b583d0ed0af1ac4c","50,000","No"
"0xaa144a3b0911bf83418f067f6e5a497bc212367d","50,000","No"
"0x38e857af8cdf17add0e7731c30b55b748f8d9745","50,000","No"
"0x6fd3dadcba5d8c69d7049b14bb2a3f360d6a13b8","50,000","No"
"0xc2fc2fd5fbf6afc228a84662672a7ac574f0af96","50,000","No"
"0x112d578682122d20872f72b78c51df2ddf1278ed","50,000","No"
"0x9bd2d3c7eade77067a3ee3c76dd813800e85c3cc","50,000","No"
"0xdecd6b922e488b54f1b38d2544120833ba26e8f0","50,000","No"
"0xe14e05ea88a06bac0a8c2dc6128b2ea4014d43f3","50,000","No"
"0x1071fba7cee8588f4cbe135f523648baae0dee91","50,000","No"
"0x5bb8033b95a21d7b9ac0b46e8a5ce67623eb9990","50,000","No"
"0xabd8e960023e93fcb2c6924fdfecea8f6a7ef536","50,000","No"
"0x702497413c4cb5be5168f164b484c388c72c5c9c","50,000","No"
"0x20fe3663fb6412cd91f72d45c0e37ef07c81d1df","50,000","No"
"0x490af676535d8ce5d600ee630919938a0fc97ad5","50,000","No"
"0x0e657c89e354aafe64479609fd2e472e8feb481a","50,000","No"
"0x2017ab919fc04cd767af63d3e6e746c73a8f3ad1","50,000","No"
"0x656191a09f2c224c83a964426ff3f570daac02a0","50,000","No"
"0xc99ff66646d13af90239b42c0869a58b3299aaaf","50,000","No"
"0x050782299b7aff2951f099beb97b3005c9bace6d","50,000","No"
"0x205332ff0d24ed9fe1c2c0794fc9fb7d12771937","50,000","No"
"0xf2b982591c895c7d3fc0f34a855372147b11b7b7","50,000","No"
"0xc06baca492385d451fba146ea7d5fa2eaef52d90","50,000","No"
"0xc772b38ea634c5547fc1bc17e99eab7d51413a6a","50,000","No"
"0x0d7ef1bb6feda907f8a02c1d1b180a5c643c7b12","50,000","No"
"0xa1ec9b46fb0c55a120db01c9049448becebedc12","50,000","No"
"0xdfcf51a953362a996bd5687f61d1834ee83a8857","50,000","No"
"0x2fa4fe571a6754b3d44e8ff1ed1307fd02bd7164","50,000","No"
"0x9813f261c465831148e1f1f65d08e9823c0cc30b","50,000","No"
"0xce13357b0886d6d6f106da0d76be5231bad82d0b","50,000","No"
"0x21761fd459867768edede5e6a5a32e16c94a8b26","50,000","No"
"0x9fdb689d5f5ccdeb073aa39581ac84902b9877e3","50,000","No"
"0x5e4d8f7fd3bf1c47c3a986f54cdbcb550f736dea","50,000","No"
"0xc1128ca8bfd30e34d7c5186c99b551ed0f74df7f","50,000","No"
"0xe1cd320dd5b7f5972910446645f783d2965165c2","50,000","No"
"0xbcee0b7a4bc154289c2ae584db740a86d6528b15","50,000","No"
"0x77074644895e36b494e1206c2ce8367b9a53a1e4","50,000","No"
"0x2319e0beca7b38866d5689c4fc78b1216a74d6e4","50,000","No"
"0x294194b9cdd7bfae79ea11779ffcd81276fb5121","50,000","No"
"0x44ebe44a7c415d7004b2b85c4f99232b352aa348","50,000","No"
"0x22e8fe57ca58300a915e6659f0ae50d15b0c78a0","50,000","No"
"0xa6b6f28e066797a3b219cc82db9e2f46272d3c90","50,000","No"
"0xeae2a97a0ae9c97d44630c44c6b75f4f61505b1f","50,000","No"
"0xfc0ea9d770e2eb0d15b09200141c7965bd20a805","50,000","No"
"0x57d487594d893331932b2beac8293206926257fd","50,000","No"
"0x82d2ef82e74bd42764b011a91c19ff92af00c570","50,000","No"
"0x060709682ea5c3700b034d48a37a099bec82fd18","50,000","No"
"0xf1ec527fe1d90204e75a522450f7ed852ecf3986","50,000","No"
"0x0000000000000000000000000000000000001004","50,000","No"
"0xea886fdd981487161b8da40fe637fee15a84c664","50,000","No"
"0x15b9985ebab922d62a020ffc08e6fb1a8c0aab60","50,000","No"
"0xe914f684ace6fe22da5a8c6c51ec08e6a8f4225d","50,000","No"
"0x8e802f9d3b168d0b8796d14a44aa35344efd0c29","50,000","No"
"0x5941c6d625a27d55a82d0c023611cefa797c0be7","50,000","No"
"0x4822d7cf99a9f882b5b0ca30bd0cf43184ff8c4e","50,000","No"
"0x582440c53c19450646c19a3764f53c024d689c65","50,000","No"
"0x1dfaf1d76780950ba1c0fa60cda0fbc48d1462e3","50,000","No"
"0x4b16e29508597f810d9aa670faa8df093e8d8f51","50,000","No"
"0x616eef70a1731f8a1e8e89c6b9939906e2c1ff09","50,000","No"
"0x9fcc476e9a062c988f33018da5e4729c995f6092","50,000","No"
"0xbb378c745ecbbba1e7e6e7af7a2189bf02ecd223","50,000","No"
"0xc2485a75110b42309b32e88f781aa8fb8de85422","50,000","No"
"0x3f9b5385cd0f4e5ef1c99446db37b61574a8ddc9","50,000","No"
"0x2c8575f0bf89edf69b2f63e32826a758e7e38aa6","50,000","No"
"0xbfeb6ddc8c45850205e9357acbc73917b5f555bb","50,000","No"
"0x6c0e31fc9a3fb30115b76a98f189cdc33986ea80","50,000","No"
"0x5ea4b37ad0488dcdf13d1d237da39cf36bc8e11b","50,000","No"
"0xb02076107449fc5f76ddfe18a161685cbd45b78f","50,000","No"
"0xba83fbaa65f1655d1eddf1863125469714139768","50,000","No"
"0x7ce5c172259b7648ccecc36e9ad58aebe8ab1d0c","50,000","No"
"0xa7dc9957c878640c4a76eb7fbc1b600554f0a659","50,000","No"
"0x0b164abc92ebc5e49c01043b7221b221967fb74e","50,000","No"
"0x7633a2293368fb4ab7c55dda7bf633a064c44500","50,000","No"
"0x91c359643b1bb2a068175c55d41d1c59bb1531cc","50,000","No"
"0x7543824bb1a0948df10c1a563c25da528e7c7be4","50,000","No"
"0x7eddff9d80c918fa34bedefde81be64605b3bc2c","50,000","No"
"0xf3bebea1998f3fdd971695851616450ca7fd4edb","50,000","No"
"0x71d88b9598f27a998636fe95ba2eaa4a175b9a27","50,000","No"
"0x866ad3d8d601cdc54cbd3eb54643c844c736c7c5","50,000","No"
"0x066ff2b479b7509196fa4b40e254644cf5096bab","50,000","No"
"0x4f3ed0e6634db22a2069155c7ad0e627fccda498","50,000","No"
"0xe2996b4930cc66ddb17a2b0d24f1c6639f3d2d95","50,000","No"
"0xa98fd4a93c7116a69e1aaa8c182f1ca0f4e269ce","50,000","No"
"0x4620952604dd69dfa9d39b1951c422d8fed4dc90","50,000","No"
"0x25f5c3d3ae6389d04c92061566d8057974d5f123","50,000","No"
"0xa3832dd2ab2b8a6af5e0b6ff2fbf8315cfbe692f","50,000","No"
"0x5b5a0bb2f9a6dce98e7746843739d41e4153cad3","50,000","No"
"0x8f2f74bcbdfb902ecac7375753dd7f726aae3461","50,000","No"
"0x800ed7aeebab42bf314660129387ab350f2f3210","50,000","No"
"0xb54e111de9f54bd7c80d927673128f873d7f22ab","50,000","No"
"0xe802aff8f3b4553e23bf48d8d757bf77d2b70825","50,000","No"
"0xd316b3f65418d77bb10dc785dfc4c970e3814d13","47,701","No"
"0x7f5d35848939ce008b0a4bc333b4b71c87e85bd6","45,321","No"
"0x51d5c96d6b34a7b56b94192a6ae6993b472b74b1","40,474.165190397671392053","No"
"0x09a61a5c548e563fd1cb1f80a513683246326bf1","39,996","No"
"0x44fde1cfb274305da1891277a75e7379597bb6a3","39,996","No"
"0xd80bf36b6e3c63f7ffe2f2af8320c97d4a96a89a","39,996","No"
"0xc59b83cf24c5f0f524ee2661e45b38b95e517145","39,996","No"
"0x7292d76c9f9b248d39b9dade4371196bc070eaf7","39,996","No"
"0x263824a06cf1974508470dff15317130fc652b32","39,996","No"
"0x3ef99f72ede2985eb0adb6b1e0496ac28dffa4f2","39,996","No"
"0xc5353685b865a3530b9216e2e1b7176ae9a88ff4","39,996","No"
"0x5e49f831d8e865bb1072c2a893d6af4246b27632","39,996","No"
"0x9c0ade946f758004678125a08ef93dda8917a52f","39,996","No"
"0xf92863a8f1dd4f757add95f31d4376f63a6c0281","39,996","No"
"0xb7f520549d62d018c7b10d9a6ccb2ab1518a7d1f","39,996","No"
"0xc722db887b5ed1ae7e0b5d04a8eb4a00ece36e88","39,996","No"
"0x54bf9ccec8f92575d9364999f87c05b61b7153b5","39,996","No"
"0x62eacbc734cdb39a65479bd0046fece88544e45a","39,996","No"
"0x8bee945e6258d718b5695d99ed809136f97ad995","39,996","No"
"0x9d34b473683600b1da190f389e6282bc0a89ca10","39,996","No"
"0x0541dcd4232c85e2efb705d424dd248e14b44e95","39,996","No"
"0x1f9543108e2c9fa92fc00bb904f26ff94f38e50e","39,996","No"
"0xf6649ee62a22e84a57fc3ec0ab39f678c8a71a49","39,996","No"
"0x0fd56b4f9c53930ece142e0891a6f7cd8e8680bd","39,996","No"
"0xa4c1ca2e81cdec7d0c179aa2f216e74f0cc61fb9","39,996","No"
"0xa8591f1aa3e2d276bdd05e77f0eb5b2a205aab3f","39,996","No"
